jobsearch,yrwish,wishhr,wishsalary,jobgradu,liveexp,schooltype,majorcate,age,intern,toeic,tosp,train,jobseek,cert,midJobCate
2,2,0,0,2,1,2,129,27,1,0,0,0,0,1,8
2,2,0,0,2,1,2,129,26,0,0,0,0,1,1,8
2,2,0,0,2,1,2,129,25,0,0,0,0,1,2,8
2,2,0,0,2,1,2,129,27,0,840,0,90,1,1,6
1,1,2,2500,1,-1,2,129,27,0,605,0,0,1,0,0
2,2,0,0,1,1,2,129,27,0,0,0,0,0,0,23
2,2,0,0,2,1,2,129,26,0,890,0,120,1,2,2
2,2,0,0,2,1,2,129,28,0,0,4,0,0,0,8
2,2,0,0,2,1,2,129,26,0,0,0,100,1,0,8
2,2,0,0,2,1,2,129,26,0,765,0,160,1,3,2
2,2,0,0,2,1,2,129,25,0,0,0,0,1,3,2
2,2,0,0,2,1,2,129,30,0,0,0,0,0,0,26
2,2,0,0,2,-1,2,129,27,0,890,2,0,1,1,0
1,1,2,2000,2,-1,2,129,26,0,0,0,0,1,1,0
2,2,0,0,2,1,2,129,25,0,710,0,0,0,1,24
2,1,2,5000,2,-1,2,129,26,0,0,0,0,0,2,0
2,2,0,0,2,1,2,129,26,1,0,0,0,0,0,8
2,2,0,0,2,1,2,129,26,0,680,0,0,0,0,29
2,2,0,0,2,1,2,129,26,0,830,0,0,1,1,8
2,2,0,0,2,-1,2,129,27,0,825,0,0,0,1,0
2,2,0,0,2,1,2,129,27,0,0,0,0,1,0,8
2,2,0,0,2,2,2,129,27,0,755,3,24,1,1,8
1,1,2,3500,1,-1,2,129,25,0,0,0,5,1,3,0
2,2,0,0,2,1,2,129,23,0,0,0,40,0,0,23
2,2,0,0,2,1,2,129,51,0,0,0,0,0,1,2
2,2,0,0,1,1,2,129,27,0,805,0,0,1,3,8
1,1,2,4000,1,-1,2,129,26,0,0,0,200,1,0,0
2,2,0,0,2,1,2,129,27,1,815,0,0,0,2,8
2,2,0,0,1,1,2,129,28,0,775,0,0,0,1,9
2,2,0,0,2,1,2,129,26,0,0,2,0,0,0,8
2,2,0,0,1,-1,2,129,28,0,785,0,0,0,2,0
2,2,0,0,2,1,2,129,26,0,805,0,0,0,2,26
2,2,0,0,1,-1,2,129,26,0,780,0,0,0,5,0
2,2,2,3500,1,-1,2,129,26,0,0,0,0,0,2,0
1,1,2,3000,1,-1,2,129,27,0,0,0,0,0,1,0
1,1,2,2200,2,-1,2,129,26,0,400,0,0,0,1,0
2,2,0,0,1,1,2,130,26,0,0,0,0,0,0,2
2,2,0,0,1,1,2,130,26,1,700,0,0,0,0,10
2,2,0,0,2,1,2,130,27,0,600,0,60,1,0,19
1,1,2,4500,2,-1,2,131,27,0,0,0,0,0,3,0
2,2,0,0,2,1,2,131,23,0,610,0,300,0,0,13
2,1,2,4500,2,-1,2,131,27,0,0,0,0,0,0,0
2,2,2,3000,2,-1,2,131,30,0,0,0,0,0,1,0
2,2,2,3000,2,-1,2,131,24,0,750,0,0,1,0,0
2,2,0,0,2,1,2,132,25,0,0,0,0,0,0,8
2,2,0,0,2,1,2,132,23,0,0,0,0,0,0,8
2,2,0,0,2,1,2,132,25,0,920,2,0,1,0,2
1,2,2,4700,2,-1,2,132,28,0,0,0,0,1,1,0
2,2,0,0,2,1,2,132,27,0,825,3,0,0,1,8
2,1,2,3500,2,-1,2,132,26,0,765,3,17520,1,1,0
2,2,0,0,2,1,2,132,27,0,730,0,0,0,0,26
2,2,0,0,1,-1,2,132,26,0,740,0,0,0,0,0
2,2,0,0,2,1,2,132,26,0,400,0,16,1,3,26
2,2,0,0,2,1,2,132,25,0,800,0,160,1,2,8
2,2,0,0,2,1,2,132,28,0,0,0,40,1,2,28
1,1,2,2000,2,-1,2,132,26,0,0,0,0,0,0,0
2,2,0,0,2,1,2,132,27,0,0,0,0,1,2,2
2,2,0,0,2,1,2,132,27,0,0,0,160,1,0,8
2,2,0,0,2,1,2,132,26,1,830,0,0,1,3,2
2,2,0,0,2,1,2,132,26,0,0,0,40,1,1,28
2,2,0,0,2,1,2,132,27,1,0,0,0,0,0,28
2,2,0,0,2,1,2,132,26,0,0,0,0,0,1,26
2,2,0,0,2,1,2,132,26,0,0,0,8,1,1,8
2,2,0,0,2,3,2,133,25,0,900,0,0,0,0,8
1,1,2,3000,2,-1,2,133,27,0,785,0,0,1,3,0
2,2,0,0,2,1,2,133,29,0,0,0,0,0,1,6
2,2,0,0,2,1,2,133,28,0,840,0,0,0,2,8
2,2,0,0,2,1,2,133,26,0,955,2,0,0,1,13
2,2,0,0,2,1,2,133,27,0,0,0,100,1,1,0
2,2,0,0,2,1,2,133,26,0,700,0,0,0,0,8
2,2,0,0,2,1,2,133,25,0,0,0,0,0,0,8
2,2,0,0,2,1,2,133,27,0,0,0,0,1,0,8
2,2,0,0,2,1,2,133,25,0,730,3,0,1,1,8
1,1,2,3000,2,-1,2,133,29,0,680,4,0,0,0,0
2,2,0,0,2,1,2,133,23,0,0,0,0,0,0,8
2,2,0,0,2,1,2,133,31,0,0,0,0,0,1,12
1,1,2,2700,1,-1,2,133,30,0,0,0,0,0,2,0
2,2,0,0,2,1,2,133,27,0,0,4,0,1,0,6
2,2,0,0,2,1,2,133,27,0,940,0,0,0,2,8
2,2,0,0,2,1,2,133,26,0,0,0,0,0,0,8
2,2,0,0,2,1,2,133,26,0,0,0,0,0,1,26
2,2,0,0,2,1,2,133,26,0,630,0,500,1,0,8
2,2,0,0,2,1,2,133,24,0,0,0,0,0,1,19
2,2,0,0,2,1,2,133,27,0,0,0,0,0,0,8
2,2,0,0,2,1,2,133,26,0,765,0,0,0,0,8
2,2,0,0,1,-1,2,133,27,0,0,4,0,1,4,0
2,2,0,0,2,1,2,133,27,1,0,0,0,0,0,2
2,2,0,0,1,-1,2,133,28,0,945,0,30,1,0,0
1,1,2,3000,2,-1,2,133,26,0,0,3,0,1,0,0
2,2,0,0,2,1,2,133,26,0,0,0,0,0,3,2
2,2,0,0,2,1,2,133,34,0,0,0,0,1,0,8
2,2,0,0,2,3,2,133,23,0,0,0,0,0,0,8
2,2,0,0,2,1,2,133,25,0,900,0,0,0,0,6
2,2,0,0,2,1,2,133,27,0,835,0,0,0,0,8
2,2,0,0,2,1,2,133,24,0,740,0,0,1,0,8
2,2,0,0,1,3,2,133,25,0,0,0,0,0,0,2
2,2,0,0,2,1,2,133,25,0,760,0,80,1,1,28
2,2,0,0,2,1,2,133,28,1,785,3,240,1,2,20
2,2,0,0,2,1,2,133,24,0,0,0,512,1,2,6
2,2,0,0,2,1,2,133,27,0,800,0,0,0,0,8
2,1,2,3500,1,-1,2,133,26,0,0,0,0,0,0,0
2,1,2,2600,1,-1,2,133,24,0,0,0,0,1,0,0
2,2,0,0,2,1,2,133,26,0,0,0,0,1,2,28
2,2,0,0,2,1,2,134,26,0,300,0,20,1,1,28
2,2,0,0,2,1,2,134,28,0,0,0,0,0,0,8
2,2,0,0,1,1,2,134,29,0,670,0,0,0,3,6
2,2,0,0,2,1,2,134,28,0,0,0,0,0,0,8
2,2,2,3600,2,-1,2,134,25,0,760,0,30,0,0,0
2,2,0,0,2,1,2,134,25,0,885,2,60,1,1,24
2,2,0,0,2,1,2,134,26,0,0,0,0,0,1,19
2,2,0,0,1,-1,2,134,27,0,0,0,0,0,1,0
1,1,3,2700,2,-1,2,134,28,0,0,0,0,0,0,0
2,2,0,0,2,1,2,134,26,0,850,0,0,1,1,28
2,2,0,0,2,1,2,134,28,0,0,0,0,0,1,2
1,1,2,2500,1,-1,2,134,25,0,685,5,0,1,1,0
2,2,0,0,1,1,2,135,25,0,0,0,0,1,0,8
2,2,0,0,2,1,2,135,27,0,0,0,4,1,0,26
2,2,0,0,2,1,2,135,26,0,0,0,0,0,0,8
2,2,0,0,2,1,2,135,24,0,350,0,6,0,1,14
2,2,0,0,2,1,2,135,43,0,0,0,0,0,0,23
2,2,2,4000,2,-1,2,136,28,0,0,0,0,0,0,0
2,2,0,0,2,1,2,136,24,0,960,0,0,1,0,8
2,2,0,0,2,1,2,136,24,0,0,0,0,0,0,8
2,2,0,0,1,1,2,136,27,0,745,0,480,0,3,24
2,2,0,0,2,1,2,136,25,0,0,0,0,0,2,8
2,2,0,0,1,-1,2,136,27,0,670,0,0,0,5,0
2,2,0,0,2,1,2,136,26,0,0,0,380,1,0,28
2,2,0,0,1,1,2,136,26,0,795,3,16,1,0,2
2,2,0,0,1,-1,2,136,27,0,750,0,0,0,1,0
2,2,0,0,2,1,2,136,27,0,0,0,0,0,1,8
2,2,0,0,2,1,2,136,27,0,0,0,0,1,1,8
2,2,0,0,2,1,2,136,27,0,755,0,0,1,0,18
2,2,0,0,1,-1,2,136,25,0,780,0,0,0,0,0
1,1,2,2200,1,-1,2,136,25,0,600,0,0,1,0,0
2,2,0,0,2,1,2,136,24,0,0,0,0,0,1,28
2,2,0,0,2,1,2,136,25,0,0,0,0,0,0,8
2,2,0,0,2,1,2,136,28,0,0,0,0,1,1,2
2,2,0,0,2,1,2,136,25,0,0,0,0,0,1,8
2,1,3,2000,1,-1,2,136,25,0,780,0,0,1,1,0
2,2,2,4000,2,-1,2,137,24,0,795,0,0,0,0,0
2,2,0,0,2,1,2,138,27,0,0,0,0,0,1,5
2,1,2,3600,2,-1,2,138,26,0,640,0,0,0,0,0
2,2,0,0,1,1,2,138,26,0,720,0,0,1,1,8
2,2,0,0,1,1,2,138,23,0,805,0,0,1,0,2
2,1,2,2500,2,-1,2,139,31,0,915,0,0,1,0,0
2,2,0,0,1,1,2,139,27,0,915,0,360,1,0,26
2,2,0,0,2,-1,2,139,23,0,650,0,0,1,2,0
2,2,0,0,1,1,2,139,27,0,0,0,0,0,0,2
2,2,0,0,1,1,2,139,28,0,0,0,0,0,0,8
2,2,0,0,2,1,2,139,26,0,0,0,0,0,0,26
1,1,2,3000,1,-1,2,139,27,0,0,2,0,1,0,0
2,2,0,0,2,1,2,139,26,0,840,0,0,0,0,26
2,2,0,0,2,1,2,139,27,0,0,0,0,1,1,2
2,2,0,0,2,1,2,139,25,0,0,0,0,0,0,8
2,2,0,0,2,1,2,139,26,0,740,0,0,1,0,19
2,2,0,0,2,1,2,139,24,0,0,0,0,0,0,8
2,2,0,0,2,1,2,139,26,0,0,0,0,0,0,2
2,2,0,0,2,3,2,139,26,0,0,0,0,0,0,8
2,2,0,0,2,1,2,139,27,0,0,0,0,0,0,9
2,2,0,0,2,1,2,139,26,0,750,0,120,1,1,2
2,2,0,0,2,1,2,139,24,0,0,0,0,0,1,2
2,2,0,0,1,1,2,139,24,0,650,0,0,1,0,8
1,1,1,2800,1,-1,2,139,26,0,650,0,0,1,0,0
2,2,0,0,2,3,2,139,25,0,975,0,0,1,0,9
1,1,2,3600,2,-1,2,139,26,0,0,2,0,1,1,0
2,1,2,2400,1,-1,2,139,27,0,0,0,0,0,0,0
2,2,0,0,2,1,2,139,26,0,0,0,0,0,0,8
2,2,0,0,2,1,2,139,27,0,0,0,160,1,0,28
2,2,0,0,1,-1,2,139,27,0,0,0,0,0,3,0
2,1,2,4000,1,-1,2,139,26,0,0,0,30,1,0,0
2,2,0,0,2,1,2,139,27,0,695,0,0,1,3,2
1,1,2,3000,1,-1,2,139,26,0,0,0,0,1,0,0
2,2,0,0,2,1,2,139,23,1,0,0,135,1,0,5
2,2,2,2000,2,-1,2,140,23,0,0,0,0,0,0,0
2,2,0,0,2,1,2,140,24,0,870,0,300,1,0,6
2,2,0,0,2,1,2,140,26,0,0,0,16,0,7,30
2,1,2,2400,2,-1,2,140,25,0,0,0,0,1,1,0
2,1,2,3600,2,-1,2,140,24,0,685,0,30,1,3,0
2,2,0,0,2,1,2,140,26,0,780,3,480,1,0,8
2,2,0,0,2,1,2,140,28,1,895,0,120,1,1,26
2,2,0,0,2,1,2,140,28,0,605,0,0,0,0,19
2,2,0,0,2,1,2,140,28,0,0,0,50,0,1,8
2,2,0,0,1,1,2,140,25,0,0,0,0,0,0,15
2,2,0,0,2,1,2,141,24,1,950,0,0,1,0,6
2,2,0,0,2,1,2,141,28,0,0,0,0,1,0,8
2,1,2,2500,2,-1,2,141,32,0,0,0,0,1,0,0
2,2,0,0,2,1,2,141,29,1,960,0,0,0,3,6
2,2,0,0,1,1,2,141,25,0,970,0,0,1,0,6
2,2,0,0,2,1,2,141,27,0,0,0,0,0,1,6
2,2,0,0,2,1,2,141,27,1,820,0,40,1,2,6
2,2,0,0,2,1,2,141,26,0,755,0,0,0,3,6
2,2,0,0,2,1,2,141,28,0,900,0,160,0,1,6
2,2,0,0,2,1,2,141,26,0,0,0,0,1,1,29
2,1,2,5000,2,-1,2,141,27,0,780,0,0,0,0,0
1,1,2,4000,2,-1,2,141,25,0,920,0,0,1,1,0
2,2,0,0,2,1,2,141,25,0,815,0,200,0,1,6
2,2,0,0,2,1,2,141,26,1,0,0,600,1,0,6
2,2,0,0,2,1,2,141,25,0,0,0,1,1,2,6
2,2,0,0,2,1,2,141,36,0,0,0,0,0,0,13
2,2,0,0,1,1,2,141,28,0,0,0,0,0,3,18
2,2,0,0,2,1,2,141,28,1,300,0,0,0,0,15
2,2,0,0,1,1,2,141,28,0,0,2,0,1,0,6
2,2,0,0,2,4,2,141,25,0,0,0,600,1,2,25
2,2,0,0,2,1,2,141,27,0,0,0,0,1,0,6
2,2,0,0,1,1,2,141,27,0,0,0,0,1,0,6
2,2,0,0,1,1,2,141,27,0,0,0,960,1,0,26
2,2,0,0,2,1,2,141,30,0,0,0,300,1,0,6
2,2,0,0,1,1,2,141,27,0,0,0,0,1,1,6
2,2,0,0,1,1,2,141,27,0,0,0,0,0,1,6
2,2,0,0,1,1,2,141,27,0,0,0,0,1,0,6
2,2,0,0,2,1,2,141,27,0,0,0,1200,1,1,6
2,2,0,0,2,1,2,141,27,0,0,0,0,0,0,6
2,2,0,0,2,1,2,141,23,0,0,0,0,0,0,9
2,2,0,0,2,1,2,141,28,0,650,0,0,0,0,22
2,2,0,0,2,1,2,141,24,1,0,0,0,0,0,6
2,2,0,0,2,1,2,141,28,0,0,0,10,0,1,15
2,2,0,0,2,1,2,141,23,1,500,0,0,0,1,6
2,2,0,0,2,-1,2,141,28,0,0,0,0,0,1,0
2,2,0,0,1,-1,2,141,26,0,0,0,0,1,2,0
2,2,0,0,1,-1,2,141,26,0,0,3,80,1,3,0
2,2,0,0,2,1,2,141,23,0,550,2,0,1,0,6
2,2,0,0,2,1,2,141,27,0,0,0,120,1,0,24
2,2,0,0,2,1,2,141,25,0,0,4,40,0,0,6
2,2,0,0,1,1,2,141,26,0,0,0,0,1,0,6
2,2,0,0,1,-1,2,141,26,0,700,0,0,1,1,0
2,2,0,0,2,-1,2,141,26,0,0,0,180,1,3,0
2,2,0,0,2,1,2,141,24,1,0,0,0,1,2,6
2,2,0,0,2,-1,2,141,23,0,0,0,0,0,1,0
2,2,0,0,1,1,2,141,24,0,0,0,0,1,1,23
2,2,0,0,1,1,2,141,27,0,0,0,0,0,1,28
2,2,0,0,2,5,2,142,26,0,810,0,0,0,0,15
2,2,0,0,2,1,2,142,26,1,0,0,0,0,0,6
2,2,0,0,2,1,2,142,27,0,0,0,0,0,0,6
2,2,0,0,2,1,2,142,26,0,0,0,0,0,0,6
2,2,0,0,2,1,2,142,28,0,0,0,0,0,1,6
2,2,0,0,1,1,2,142,28,1,0,0,0,0,0,6
2,2,0,0,1,1,2,142,26,0,0,0,0,0,0,6
2,2,0,0,2,5,2,142,27,0,885,0,0,0,1,6
2,2,0,0,2,1,2,142,27,0,0,0,0,0,0,6
2,2,0,0,2,1,2,142,38,1,0,0,0,0,1,6
2,2,0,0,2,1,2,142,26,0,0,0,0,1,0,6
2,2,0,0,2,1,2,142,27,0,0,0,15,0,0,6
2,2,0,0,2,1,2,142,27,0,0,0,0,1,0,6
2,2,0,0,2,1,2,142,26,0,0,0,0,0,1,6
2,2,0,0,2,1,2,142,29,0,0,0,8,0,0,24
2,2,0,0,2,1,2,142,26,0,0,0,820,1,1,6
2,2,0,0,2,1,2,142,23,0,780,0,160,1,1,6
2,2,0,0,2,1,2,142,26,0,0,0,0,0,1,6
